vid_name;labeled_train_SVO_ts
s06e07_seg02_clip_02;[6, 6, 30, 6, 6, 2, 6, 6]
s06e07_seg02_clip_03;[29]
s06e07_seg02_clip_04;[41, 14]
s06e07_seg02_clip_05;[19, 8, 4]
s06e07_seg02_clip_06;[31, 30, 21, 31, 30, 4, 28, 4, 37, 31]
s06e07_seg02_clip_07;[29, 33, 6]
s06e07_seg02_clip_08;[11, 21, 17]
s06e07_seg02_clip_09;[28, 28, 2, 17, 24, 14]
s06e07_seg02_clip_10;[17, 6, 11]
s06e07_seg02_clip_11;[24, 31, 24, 6, 2]
s06e07_seg02_clip_12;[17, 2, 41, 6, 14, 14, 6]
s06e07_seg02_clip_13;[14, 14, 11, 14, 14, 4, 14, 4, 28]
s06e07_seg02_clip_14;[2, 41]
s06e07_seg02_clip_15;[20]
s06e08_seg01_clip_00;[2, 19, 31, 21]
s06e08_seg02_clip_00;[28, 17, 6, 28, 30, 40, 6]
s06e08_seg02_clip_01;[41, 35]
s06e08_seg02_clip_02;[41, 35, 28]
s06e08_seg02_clip_03;[6]
s06e08_seg02_clip_04;[8, 2]
s06e08_seg02_clip_05;[29, 29, 30, 28, 14]
s06e08_seg02_clip_06;[9, 38]
s06e08_seg02_clip_07;[]
s06e08_seg02_clip_08;[17, 17, 5, 31]
s06e08_seg02_clip_09;[28, 30]
s06e08_seg02_clip_10;[]
s06e08_seg02_clip_11;[41]
s06e08_seg02_clip_12;[41]
s06e08_seg02_clip_13;[]
s06e08_seg02_clip_14;[41, 6]
s06e08_seg02_clip_15;[]
s06e08_seg02_clip_16;[19, 19, 19, 19, 30, 30, 19, 19]
s06e08_seg02_clip_17;[6, 40, 8, 8]
s06e08_seg02_clip_18;[11, 17]
s06e09_seg01_clip_00;[]
s06e09_seg01_clip_01;[17, 1]
s06e09_seg02_clip_00;[29, 19, 41, 2]
s06e09_seg02_clip_01;[]
s06e09_seg02_clip_02;[]
s06e09_seg02_clip_03;[9, 30, 17, 35, 0, 0, 0, 31, 6]
s06e09_seg02_clip_04;[]
s06e09_seg02_clip_05;[41, 14, 30, 19, 14]
s06e09_seg02_clip_06;[14, 14, 14]
s06e09_seg02_clip_07;[28, 30, 7]
s06e09_seg02_clip_08;[11, 30]
s06e09_seg02_clip_09;[17, 17, 17, 17]
s06e09_seg02_clip_10;[28, 14]
s06e09_seg02_clip_11;[29, 19, 19, 40, 14, 40, 17, 33]
s06e09_seg02_clip_12;[6, 14, 14, 30]
s06e09_seg02_clip_13;[41, 41]
s06e09_seg02_clip_14;[]
s06e09_seg02_clip_15;[28, 6, 6]
s06e10_seg01_clip_00;[11]
s06e10_seg01_clip_01;[41, 41, 11]
s06e10_seg02_clip_00;[4, 37]
s06e10_seg02_clip_01;[41, 9, 41, 30, 14, 41, 4, 29, 30]
s06e10_seg02_clip_02;[28, 14, 12, 14, 24, 14, 14]
s06e10_seg02_clip_03;[40, 13, 19, 6, 31, 35]
s06e10_seg02_clip_04;[28, 30, 28, 17, 2]
s06e10_seg02_clip_05;[28, 28]
s06e10_seg02_clip_06;[41, 42, 30, 11, 1]
s06e10_seg02_clip_07;[24, 28, 28, 28, 2, 35, 30, 30, 2, 6, 31]
s06e10_seg02_clip_08;[19, 19, 19]
s06e10_seg02_clip_09;[6, 14, 14, 40, 4, 30, 19, 7, 14]
s06e10_seg02_clip_10;[]
s06e10_seg02_clip_11;[]
s06e10_seg02_clip_12;[41, 9, 3]
s06e10_seg02_clip_13;[]
s06e10_seg02_clip_14;[2, 14, 14]
s06e10_seg02_clip_15;[9]
s06e10_seg02_clip_16;[23]
s06e10_seg02_clip_17;[11, 6]
s06e11_seg01_clip_00;[29, 19, 6]
s06e11_seg02_clip_00;[31, 31, 31, 31, 14, 31]
s06e11_seg02_clip_01;[41, 19, 41, 41, 41, 41, 19, 2, 14]
s06e11_seg02_clip_02;[]
s06e11_seg02_clip_03;[6, 41, 9, 41, 9]
s06e11_seg02_clip_04;[21, 21, 17, 30, 2, 6]
s06e11_seg02_clip_05;[]
s06e11_seg02_clip_06;[41, 31, 41]
s06e11_seg02_clip_07;[19, 38]
s06e11_seg02_clip_08;[6]
s06e11_seg02_clip_09;[]
s06e11_seg02_clip_10;[24]
s06e11_seg02_clip_11;[17, 19, 19, 2, 14, 6]
s06e11_seg02_clip_12;[21, 41, 14, 41, 14]
s06e11_seg02_clip_13;[2, 41, 2]
s06e11_seg02_clip_14;[14, 14]
s06e11_seg02_clip_15;[11, 2, 11, 2, 14, 19]
s06e11_seg02_clip_16;[]
s06e11_seg02_clip_17;[30]
s06e12_seg01_clip_00;[9, 9, 30, 40, 30]
s06e12_seg02_clip_00;[6]
s06e12_seg02_clip_01;[]
s06e12_seg02_clip_02;[14, 2, 41]
s06e12_seg02_clip_03;[38, 41]
s06e12_seg02_clip_04;[9, 17]
s06e12_seg02_clip_05;[15, 37, 5, 33]
s06e12_seg02_clip_06;[6, 11, 11]
s06e12_seg02_clip_07;[29]
s06e12_seg02_clip_08;[28, 6, 41, 13, 6]
s06e12_seg02_clip_09;[28, 4]
s06e12_seg02_clip_10;[29, 29]
s06e12_seg02_clip_11;[4, 4, 19, 30, 19]
s06e12_seg02_clip_12;[14, 14, 14]
s06e12_seg02_clip_13;[14, 40, 14, 14, 9, 14, 2, 6]
s06e12_seg02_clip_14;[]
s06e12_seg02_clip_15;[41, 41, 15, 41]
s06e12_seg02_clip_16;[]
s06e12_seg02_clip_17;[17, 31, 41]
s06e12_seg02_clip_18;[40, 41, 2, 40, 6, 6, 2]
s06e13_seg01_clip_00;[12, 6, 17, 17, 17, 31]
s06e13_seg02_clip_00;[11, 11, 11, 11]
s06e13_seg02_clip_01;[6, 27, 27, 27, 27, 27, 6]
s06e13_seg02_clip_02;[27]
s06e13_seg02_clip_03;[17, 17, 17]
s06e13_seg02_clip_04;[17, 17, 17]
s06e13_seg02_clip_05;[9, 41, 6, 11, 17]
s06e13_seg02_clip_06;[2]
s06e13_seg02_clip_07;[41, 9, 6, 9, 9, 9, 6, 9, 9, 9, 6]
s06e13_seg02_clip_08;[]
s06e13_seg02_clip_09;[6, 14, 14, 14, 8, 28]
s06e13_seg02_clip_10;[28, 28, 11, 19]
s06e13_seg02_clip_11;[17]
s06e13_seg02_clip_12;[17, 17, 17, 17, 9, 9, 9, 9, 35]
s06e13_seg02_clip_13;[]
s06e13_seg02_clip_14;[29, 30, 17, 23]
s06e13_seg02_clip_15;[20, 9, 41]
s06e13_seg02_clip_16;[24, 17, 14, 24, 24, 41]
s06e13_seg02_clip_17;[2, 30, 2, 31, 2, 30]
s06e14_seg01_clip_00;[31, 14, 14, 6, 31]
s06e14_seg02_clip_00;[41, 32, 2]
s06e14_seg02_clip_01;[41, 30, 40]
s06e14_seg02_clip_02;[41, 41, 21, 41, 6, 6]
s06e14_seg02_clip_03;[40, 14, 9, 30, 17, 41]
s06e14_seg02_clip_04;[29, 40, 14]
s06e14_seg02_clip_05;[31, 6, 11, 2, 8]
s06e14_seg02_clip_06;[41, 41, 38]
s06e14_seg02_clip_07;[14, 14, 14, 14, 41]
s06e14_seg02_clip_08;[9, 9]
s06e14_seg02_clip_09;[21, 9, 9]
s06e14_seg02_clip_10;[28]
s06e14_seg02_clip_11;[11, 2, 15, 11, 2]
s06e14_seg02_clip_12;[30, 41, 41, 19, 30, 40]
s06e14_seg02_clip_13;[6, 14, 14, 14, 2, 14, 41, 41]
s06e14_seg02_clip_14;[24, 28, 0, 9, 28, 24, 24, 28, 2]
s06e14_seg02_clip_15;[]
s06e14_seg02_clip_16;[31, 17, 30]
s06e14_seg02_clip_17;[]
s06e15_seg01_clip_00;[15, 8, 19, 8, 41]
s06e15_seg01_clip_01;[30, 2, 30, 6, 2, 30, 11, 33]
s06e15_seg02_clip_00;[31, 41, 6]
s06e15_seg02_clip_01;[9, 14, 14, 41, 14, 14, 14, 14, 14, 41, 14]
s06e15_seg02_clip_02;[41, 6, 6]
s06e15_seg02_clip_03;[]
s06e15_seg02_clip_04;[30, 33, 31, 31, 6, 30, 31]
s06e15_seg02_clip_05;[]
s06e15_seg02_clip_06;[6, 41, 41, 41]
s06e15_seg02_clip_07;[31, 28, 0, 4, 21]
s06e15_seg02_clip_08;[17]
s06e15_seg02_clip_09;[33, 33]
s06e15_seg02_clip_10;[]
s06e15_seg02_clip_11;[6, 41, 19, 21]
s06e15_seg02_clip_12;[9, 38, 11]
s06e15_seg02_clip_13;[9, 41, 6, 2, 14, 14, 2]
s06e15_seg02_clip_14;[31, 6, 31, 6, 14, 6, 2]
s06e15_seg02_clip_15;[31, 29, 9, 30, 8, 17]
s06e15_seg02_clip_16;[29]
s06e16_seg01_clip_00;[11, 6]
s06e16_seg02_clip_00;[6]
s06e16_seg02_clip_01;[12, 41, 6, 31]
s06e16_seg02_clip_02;[28, 31, 31, 31, 17]
s06e16_seg02_clip_03;[9, 9, 6]
s06e16_seg02_clip_04;[]
s06e16_seg02_clip_05;[31]
s06e16_seg02_clip_06;[17, 28, 6, 35]
s06e16_seg02_clip_07;[19, 41, 6, 41, 6]
s06e16_seg02_clip_08;[2]
s06e16_seg02_clip_09;[19, 14]
s06e16_seg02_clip_10;[31, 28, 17, 41, 26, 30, 6, 26, 26, 30, 17, 30]
s06e16_seg02_clip_11;[7, 6, 37, 14]
s06e16_seg02_clip_12;[31, 6, 40, 9, 30, 19, 6, 31, 31, 14, 14, 17, 31]
s06e16_seg02_clip_13;[30, 28]
s06e16_seg02_clip_14;[41, 13, 2, 2, 14]
s06e16_seg02_clip_15;[]
s06e16_seg02_clip_16;[37, 28, 24, 20]
s06e16_seg02_clip_17;[8, 21, 21]
s06e16_seg02_clip_18;[9, 41, 2, 2, 11]
s06e17_seg01_clip_00;[31, 2, 24, 28]
s06e17_seg01_clip_01;[41, 31, 31]
s06e17_seg02_clip_00;[14, 14]
s06e17_seg02_clip_01;[28, 28, 37, 11, 2, 14]
s06e17_seg02_clip_02;[28, 11]
s06e17_seg02_clip_03;[30, 30, 4, 30, 41, 41, 30, 41]
s06e17_seg02_clip_04;[41, 14, 31, 14, 41, 19, 11, 41, 14]
s06e17_seg02_clip_05;[21, 21, 6]
s06e17_seg02_clip_06;[41, 41, 30, 33, 14, 28, 21]
s06e17_seg02_clip_07;[17, 4, 41, 30]
s06e17_seg02_clip_08;[41, 19, 41, 9, 17, 4]
s06e17_seg02_clip_09;[38, 38, 38]
s06e17_seg02_clip_10;[]
s06e17_seg02_clip_11;[9, 14, 24]
s06e17_seg02_clip_12;[31, 8, 17, 21, 30]
s06e17_seg02_clip_13;[]
s06e17_seg02_clip_14;[6, 41, 30, 11, 30, 6]
s06e17_seg02_clip_15;[]
s06e17_seg02_clip_16;[24, 28, 28, 17, 33]
s06e18_seg01_clip_00;[]
s06e18_seg01_clip_01;[41, 41, 31, 41]
s06e18_seg02_clip_00;[14, 14]
s06e18_seg02_clip_01;[35, 35, 6, 11, 11, 6]
s06e18_seg02_clip_02;[14, 8, 28, 28]
s06e18_seg02_clip_03;[6, 6]
s06e18_seg02_clip_04;[20]
s06e18_seg02_clip_05;[9]
s06e18_seg02_clip_06;[27, 27, 17]
s06e18_seg02_clip_07;[34, 31, 2, 6]
s06e18_seg02_clip_08;[28, 2]
s06e18_seg02_clip_09;[]
s06e18_seg02_clip_10;[41, 38]
s06e18_seg02_clip_11;[]
s06e18_seg02_clip_12;[14, 28, 28, 38, 17, 2, 31]
s06e18_seg02_clip_13;[41]
s06e18_seg02_clip_14;[29, 29, 29, 29, 29, 29, 41]
s06e18_seg02_clip_15;[]
s06e18_seg02_clip_16;[]
s06e19_seg01_clip_00;[]
s06e19_seg01_clip_01;[]
s06e19_seg02_clip_00;[]
s06e19_seg02_clip_01;[]
s06e19_seg02_clip_02;[]
s06e19_seg02_clip_03;[]
s06e19_seg02_clip_04;[]
s06e19_seg02_clip_05;[]
s06e19_seg02_clip_06;[]
s06e19_seg02_clip_07;[]
s06e19_seg02_clip_08;[]
s06e19_seg02_clip_09;[]
s06e19_seg02_clip_10;[]
s06e19_seg02_clip_11;[]
s06e19_seg02_clip_12;[]
s06e19_seg02_clip_13;[]
s06e19_seg02_clip_14;[]
s06e19_seg02_clip_15;[]
s06e19_seg02_clip_16;[]
s06e20_seg01_clip_00;[]
s06e20_seg01_clip_01;[]
s06e20_seg02_clip_00;[]
s06e20_seg02_clip_01;[]
s06e20_seg02_clip_02;[]
s06e20_seg02_clip_03;[]
s06e20_seg02_clip_04;[]
s06e20_seg02_clip_05;[]
s06e20_seg02_clip_06;[]
s06e20_seg02_clip_07;[]
s06e20_seg02_clip_08;[]
s06e20_seg02_clip_09;[]
s06e20_seg02_clip_10;[]
s06e20_seg02_clip_11;[]
s06e20_seg02_clip_12;[]
s06e20_seg02_clip_13;[]
s06e20_seg02_clip_14;[]
s06e20_seg02_clip_15;[]
s06e21_seg01_clip_00;[]
s06e21_seg01_clip_01;[]
s06e21_seg02_clip_00;[]
s06e21_seg02_clip_01;[]
s06e21_seg02_clip_02;[]
s06e21_seg02_clip_03;[]
s06e21_seg02_clip_04;[]
s06e21_seg02_clip_05;[]
s06e21_seg02_clip_06;[]
s06e21_seg02_clip_07;[]
s06e21_seg02_clip_08;[]
s06e21_seg02_clip_09;[]
s06e21_seg02_clip_10;[]
s06e21_seg02_clip_11;[]
s06e21_seg02_clip_12;[]
s06e21_seg02_clip_13;[]
s06e21_seg02_clip_14;[]
s06e21_seg02_clip_15;[]
s06e21_seg02_clip_16;[]
s06e22_seg01_clip_00;[]
s06e22_seg02_clip_00;[]
s06e22_seg02_clip_01;[]
s06e22_seg02_clip_02;[]
s06e22_seg02_clip_03;[]
s06e22_seg02_clip_04;[]
s06e22_seg02_clip_05;[]
s06e22_seg02_clip_06;[]
s06e22_seg02_clip_07;[]
s06e22_seg02_clip_08;[]
s06e22_seg02_clip_09;[]
s06e22_seg02_clip_10;[11, 28]
s06e22_seg02_clip_11;[14, 14]
s06e22_seg02_clip_12;[]
s06e22_seg02_clip_13;[20, 23, 23]
s06e22_seg02_clip_14;[2, 11, 11, 8, 41]
s06e22_seg02_clip_15;[41]
s06e22_seg02_clip_16;[40, 41, 14, 26, 14, 26]
s06e22_seg02_clip_17;[28]
s06e22_seg02_clip_18;[31]
s06e23_seg01_clip_00;[38, 41, 6, 17]
s06e23_seg01_clip_01;[18, 41, 41, 41, 41, 6, 24, 41]
s06e23_seg02_clip_00;[30, 6]
s06e23_seg02_clip_01;[41, 31, 41, 11]
s06e23_seg02_clip_02;[17, 6]
s06e23_seg02_clip_03;[]
s06e23_seg02_clip_04;[41]
s06e23_seg02_clip_05;[28, 21, 41, 9]
s06e23_seg02_clip_06;[41, 41, 6]
s06e23_seg02_clip_07;[31, 41, 24, 11, 6]
s06e23_seg02_clip_08;[29]
s06e23_seg02_clip_09;[]
s06e23_seg02_clip_10;[]
s06e23_seg02_clip_11;[26, 41, 26]
s06e23_seg02_clip_12;[6]
s06e23_seg02_clip_13;[17]
s06e23_seg02_clip_14;[33]
s06e23_seg02_clip_15;[]
s06e23_seg02_clip_16;[17, 17, 2, 4, 41, 11, 20]
s06e24_seg01_clip_00;[]
s06e24_seg01_clip_01;[27, 14, 14, 27]
s06e24_seg01_clip_02;[]
s06e24_seg02_clip_00;[41, 11, 11]
s06e24_seg02_clip_01;[24, 17, 41, 6, 6, 6, 23, 23, 6]
s06e24_seg02_clip_02;[2]
s06e24_seg02_clip_03;[24, 6, 14, 17, 33]
s06e24_seg02_clip_04;[11, 41, 11]
s06e24_seg02_clip_05;[11]
s06e24_seg02_clip_06;[]
s06e24_seg02_clip_07;[17, 11, 2, 2, 6, 2]
s06e24_seg02_clip_08;[31, 2, 40, 2, 41, 2]
s06e24_seg02_clip_09;[]
s06e24_seg02_clip_10;[35, 11, 35, 14, 14, 1]
s06e24_seg02_clip_11;[14, 14, 41, 2, 17, 41]
s06e24_seg02_clip_12;[19, 2, 19, 27, 26, 26, 38, 31]
s06e24_seg02_clip_13;[19, 31, 17, 31, 2, 11]
s06e24_seg02_clip_14;[19, 30, 30, 33, 17]
s06e24_seg02_clip_15;[24, 24, 24, 14, 14, 38, 35, 14, 14]
s06e24_seg02_clip_16;[2, 41, 24, 24, 24, 6, 24]
s07e01_seg01_clip_00;[]
s07e01_seg01_clip_01;[41, 17, 37]
s07e01_seg02_clip_00;[6, 6, 6, 6]
s07e01_seg02_clip_01;[28]
s07e01_seg02_clip_02;[28, 19]
s07e01_seg02_clip_03;[14, 11]
s07e01_seg02_clip_04;[24]
s07e01_seg02_clip_05;[28]
s07e01_seg02_clip_06;[9, 29, 6, 6, 11, 17, 11]
s07e01_seg02_clip_07;[9, 28, 2]
s07e01_seg02_clip_08;[14, 41, 28, 15, 6, 11]
s07e01_seg02_clip_09;[6, 6, 24, 14]
s07e01_seg02_clip_10;[41, 14, 14, 2, 41, 14, 14]
s07e01_seg02_clip_11;[41, 6]
s07e01_seg02_clip_12;[41, 6, 6]
s07e01_seg02_clip_13;[41, 2, 2, 6, 2, 2]
s07e01_seg02_clip_14;[21]
s07e01_seg02_clip_15;[]
s07e01_seg02_clip_16;[]
s07e01_seg02_clip_17;[41, 41, 6, 41, 6]
s07e02_seg01_clip_00;[6, 6, 6, 28, 33, 17]
s07e02_seg02_clip_00;[29, 28]
s07e02_seg02_clip_01;[2, 0, 0, 40, 31]
s07e02_seg02_clip_02;[41, 41, 30, 41]
s07e02_seg02_clip_03;[29, 18, 41, 2]
s07e02_seg02_clip_04;[17, 21, 2, 11, 2, 11, 2]
s07e02_seg02_clip_05;[31, 30, 19, 40]
s07e02_seg02_clip_06;[6, 41, 6, 41, 6, 11, 14, 14]
s07e02_seg02_clip_07;[]
s07e02_seg02_clip_08;[4, 19, 19, 19, 19, 30, 30, 14, 14, 17, 30, 2, 17, 17]
s07e02_seg02_clip_09;[]
s07e02_seg02_clip_10;[]
s07e02_seg02_clip_11;[6, 38, 11]
s07e02_seg02_clip_12;[38, 41, 2, 40, 40, 38]
s07e02_seg02_clip_13;[2, 35, 2, 11, 2]
s07e02_seg02_clip_14;[41, 9]
s07e02_seg02_clip_15;[17, 41, 30]
s07e02_seg02_clip_16;[41, 41, 41, 17]
s07e02_seg02_clip_17;[41]
s07e02_seg02_clip_18;[31, 41, 28, 14, 41, 31, 17, 31]
s07e03_seg01_clip_00;[24, 41, 2, 2, 6]
s07e03_seg01_clip_01;[28, 38, 17, 41, 35]
s07e03_seg02_clip_00;[41, 0, 41, 6, 41, 2]
s07e03_seg02_clip_01;[2, 8, 8, 28]
s07e03_seg02_clip_02;[41, 14, 14, 17]
s07e03_seg02_clip_03;[28, 9]
s07e03_seg02_clip_04;[14, 14, 2, 2, 2, 2, 2]
s07e03_seg02_clip_05;[30, 2, 14]
s07e03_seg02_clip_06;[31]
s07e03_seg02_clip_07;[]
s07e03_seg02_clip_08;[]
s07e03_seg02_clip_09;[41, 41, 21, 19]
s07e03_seg02_clip_10;[]
s07e03_seg02_clip_11;[27, 14, 14]
s07e03_seg02_clip_12;[27, 29]
s07e03_seg02_clip_13;[]
s07e03_seg02_clip_14;[11, 11, 41, 31]
s07e03_seg02_clip_15;[]
s07e03_seg02_clip_16;[41, 17, 6, 9, 5, 5, 40]
s07e03_seg02_clip_17;[]
s07e04_seg01_clip_00;[41, 28, 19, 19, 11, 11]
s07e04_seg01_clip_01;[]
s07e04_seg02_clip_00;[41, 40, 28, 19, 16, 41, 40, 41]
s07e04_seg02_clip_01;[42, 19, 19, 42, 41, 41]
s07e04_seg02_clip_02;[]
s07e04_seg02_clip_03;[19, 28, 28, 28, 28]
s07e04_seg02_clip_04;[26, 26, 6, 2, 26, 26, 31, 26]
s07e04_seg02_clip_05;[6, 6, 30, 17]
s07e04_seg02_clip_06;[19, 6, 28, 41, 11]
s07e04_seg02_clip_07;[41, 41, 21, 11, 21, 30]
s07e04_seg02_clip_08;[2, 30, 11, 2, 11, 17, 17, 2]
s07e04_seg02_clip_09;[30]
s07e04_seg02_clip_10;[29]
s07e04_seg02_clip_11;[2, 2]
s07e04_seg02_clip_12;[14, 14, 41, 41]
s07e04_seg02_clip_13;[14, 14, 14, 28, 14, 14]
s07e04_seg02_clip_14;[11, 17]
s07e04_seg02_clip_15;[33, 30, 14, 6]
s07e04_seg02_clip_16;[6, 14, 40, 2]
s07e04_seg02_clip_17;[15]
s07e05_seg01_clip_00;[35, 35, 41, 2, 35]
s07e05_seg01_clip_01;[2, 11, 11, 6, 28]
s07e05_seg02_clip_00;[9, 8]
s07e05_seg02_clip_01;[28, 2, 9, 0, 27, 35]
s07e05_seg02_clip_02;[4, 30, 21, 29, 41, 4, 4, 4]
s07e05_seg02_clip_03;[38, 14, 19, 19]
s07e05_seg02_clip_04;[37, 21, 31]
s07e05_seg02_clip_05;[41, 33]
s07e05_seg02_clip_06;[]
s07e05_seg02_clip_07;[24, 24, 24, 28, 17, 38]
s07e05_seg02_clip_08;[24, 0]
s07e05_seg02_clip_09;[28, 17]
s07e05_seg02_clip_10;[33, 41, 14, 14, 30, 6, 14, 19, 2, 6]
s07e05_seg02_clip_11;[28, 41, 40]
s07e05_seg02_clip_12;[]
s07e05_seg02_clip_13;[9, 30, 2, 14, 30, 4, 29]
s07e05_seg02_clip_14;[41, 41, 37, 8, 41, 33, 41]
s07e06_seg01_clip_00;[12, 17, 41, 2]
s07e06_seg02_clip_00;[30, 30, 30]
s07e06_seg02_clip_01;[9, 21]
s07e06_seg02_clip_02;[24, 41, 6]
s07e06_seg02_clip_03;[6, 6, 29, 6, 30, 14, 30]
s07e06_seg02_clip_04;[41, 14, 6, 2, 41]
s07e06_seg02_clip_05;[41, 41, 19]
s07e06_seg02_clip_06;[41, 9, 11, 19, 28]
s07e06_seg02_clip_07;[41, 27, 41, 6]
s07e06_seg02_clip_08;[41, 27, 6, 2, 41]
s07e06_seg02_clip_09;[]
s07e06_seg02_clip_10;[41, 41, 2, 21, 41, 21, 31, 21, 14, 41]
s07e06_seg02_clip_11;[17]
s07e06_seg02_clip_12;[28]
s07e06_seg02_clip_13;[9]
s07e06_seg02_clip_14;[12, 24, 24, 24, 24]
s07e06_seg02_clip_15;[31, 11]
s07e06_seg02_clip_16;[17, 26, 26, 31, 14, 41]
s07e06_seg02_clip_17;[41, 28, 41, 15, 20, 19, 2]
s07e07_seg01_clip_00;[41, 41]
s07e07_seg01_clip_01;[41, 38]
s07e07_seg02_clip_00;[]
s07e07_seg02_clip_01;[41, 12, 14, 31, 31, 31, 31]
s07e07_seg02_clip_02;[11, 6, 6]
s07e07_seg02_clip_03;[2, 2, 11]
s07e07_seg02_clip_04;[6]
s07e07_seg02_clip_05;[41, 2]
s07e07_seg02_clip_06;[17]
s07e07_seg02_clip_07;[38]
s07e07_seg02_clip_08;[41, 21, 41]
s07e07_seg02_clip_09;[24]
s07e07_seg02_clip_10;[41, 41]
s07e07_seg02_clip_11;[]
s07e07_seg02_clip_12;[28, 6, 41, 2, 14, 14, 2, 14]
s07e07_seg02_clip_13;[41, 14, 14, 30]
s07e07_seg02_clip_14;[]
s07e07_seg02_clip_15;[14, 17, 6]
s07e08_seg01_clip_00;[28, 28, 41, 14, 41, 40]
s07e08_seg01_clip_01;[41, 41, 30, 41, 41, 41, 41]
s07e08_seg02_clip_00;[2, 31, 17]
s07e08_seg02_clip_01;[31, 17, 17, 2, 31, 24, 17, 6, 41, 6, 7]
s07e08_seg02_clip_02;[29, 21]
s07e08_seg02_clip_03;[28]
s07e08_seg02_clip_04;[29]
s07e08_seg02_clip_05;[41]
s07e08_seg02_clip_06;[]
s07e08_seg02_clip_07;[28, 4]
s07e08_seg02_clip_08;[6, 41, 2, 6, 6, 11, 6, 17]
s07e08_seg02_clip_09;[9, 14, 28, 14, 40]
s07e08_seg02_clip_10;[28]
s07e08_seg02_clip_11;[14, 41, 41, 41, 41, 41, 14, 9, 6, 6, 14, 14, 14, 14, 14, 6, 18]
s07e08_seg02_clip_12;[]
s07e08_seg02_clip_13;[]
s07e08_seg02_clip_14;[]
s07e08_seg02_clip_15;[]
s07e09_seg01_clip_00;[]
s07e09_seg02_clip_00;[]
s07e09_seg02_clip_01;[]
s07e09_seg02_clip_02;[]
s07e09_seg02_clip_03;[]
s07e09_seg02_clip_04;[]
s07e09_seg02_clip_05;[]
s07e09_seg02_clip_06;[]
s07e09_seg02_clip_07;[]
s07e09_seg02_clip_08;[]
s07e09_seg02_clip_09;[]
s07e09_seg02_clip_10;[]
s07e09_seg02_clip_11;[]
s07e09_seg02_clip_12;[]
s07e09_seg02_clip_13;[]
s07e09_seg02_clip_14;[]
s07e09_seg02_clip_15;[]
s07e10_seg01_clip_00;[]
s07e10_seg01_clip_01;[]
s07e10_seg02_clip_00;[]
s07e10_seg02_clip_01;[]
s07e10_seg02_clip_02;[]
s07e10_seg02_clip_03;[]
s07e10_seg02_clip_04;[]
s07e10_seg02_clip_05;[]
s07e10_seg02_clip_06;[]
s07e10_seg02_clip_07;[]
s07e10_seg02_clip_08;[]
s07e10_seg02_clip_09;[]
s07e10_seg02_clip_10;[]
s07e10_seg02_clip_11;[]
s07e10_seg02_clip_12;[]
s07e10_seg02_clip_13;[]
s07e10_seg02_clip_14;[]
s07e10_seg02_clip_15;[]
s07e11_seg01_clip_00;[]
s07e11_seg02_clip_00;[]
s07e11_seg02_clip_01;[]
s07e11_seg02_clip_02;[]
s07e11_seg02_clip_03;[]
s07e11_seg02_clip_04;[]
s07e11_seg02_clip_05;[]
s07e11_seg02_clip_06;[]
s07e11_seg02_clip_07;[]
s07e11_seg02_clip_08;[]
s07e11_seg02_clip_09;[]
s07e11_seg02_clip_10;[]
s07e11_seg02_clip_11;[]
s07e11_seg02_clip_12;[]
s07e11_seg02_clip_13;[]
s07e11_seg02_clip_14;[]
s07e11_seg02_clip_15;[]
s07e11_seg02_clip_16;[]
s07e11_seg02_clip_17;[]
s07e11_seg02_clip_18;[]
s07e12_seg01_clip_00;[]
s07e12_seg02_clip_00;[]
s07e12_seg02_clip_01;[]
s07e12_seg02_clip_02;[]
s07e12_seg02_clip_03;[]
s07e12_seg02_clip_04;[]
s07e12_seg02_clip_05;[]
s07e12_seg02_clip_06;[]
s07e12_seg02_clip_07;[]
s07e12_seg02_clip_08;[]
s07e12_seg02_clip_09;[]
s07e12_seg02_clip_10;[]
s07e12_seg02_clip_11;[6, 11, 6, 35, 11]
s07e12_seg02_clip_12;[6]
s07e12_seg02_clip_13;[41, 41, 41, 6]
s07e12_seg02_clip_14;[41, 17, 20, 41, 2]
s07e12_seg02_clip_15;[41, 21, 28, 2, 14]
s07e12_seg02_clip_16;[9, 28]
s07e12_seg02_clip_17;[9, 6, 11, 40, 21]
s07e13_seg01_clip_00;[28, 42, 2, 2, 41]
s07e13_seg01_clip_01;[4, 17]
s07e13_seg01_clip_02;[31, 10, 14, 14, 6]
s07e13_seg02_clip_00;[9, 9, 21, 28]
s07e13_seg02_clip_01;[28, 11, 41, 30, 40, 6]
s07e13_seg02_clip_02;[]
s07e13_seg02_clip_03;[28, 2]
s07e13_seg02_clip_04;[21, 6, 21, 20, 14, 14, 33, 33, 21, 28]
s07e13_seg02_clip_05;[41, 11, 11, 11]
s07e13_seg02_clip_06;[]
s07e13_seg02_clip_07;[27, 2, 40, 27, 2, 28]
s07e13_seg02_clip_08;[]
s07e13_seg02_clip_09;[9, 17, 17]
s07e13_seg02_clip_10;[38, 38]
s07e13_seg02_clip_11;[]
s07e13_seg02_clip_12;[]
s07e13_seg02_clip_13;[6, 2, 30]
s07e13_seg02_clip_14;[9, 2]
s07e13_seg02_clip_15;[28, 28, 9, 38, 28, 28]
s07e13_seg02_clip_16;[17]
s07e14_seg01_clip_00;[41, 41, 41, 41, 41, 30, 2]
s07e14_seg02_clip_00;[]
